,#file_source,#file_extract,onset,offset,#phone,context,language,speaker,prev_phone,next_phone,dataset
5489,participant4_est1.wav,ES106.wav,2.2,2.66933,ɤ:,k_r,ES,ES-participant4,k,r,WorldVowels
5490,participant4_est1.wav,ES108.wav,5.59,5.98,y:,k_r,ES,ES-participant4,k,r,WorldVowels
5491,participant4_est1.wav,ES109.wav,7.24,7.7,æ:,k_r,ES,ES-participant4,k,r,WorldVowels
5492,participant4_est1.wav,ES110.wav,8.77,9.28,a:,k_r,ES,ES-participant4,k,r,WorldVowels
5493,participant4_est2.wav,ES123.wav,10.09,10.58,ø:,l_s,ES,ES-participant4,l,s,WorldVowels
5494,participant4_est5.wav,ES129.wav,0.54,0.97464,ø:,k_r,ES,ES-participant4,k,r,WorldVowels
5495,participant4_est5.wav,ES130.wav,2.12,2.6,ɤ:,k_r,ES,ES-participant4,k,r,WorldVowels
5496,participant4_est5.wav,ES131.wav,3.7,4.17,i:,k_r,ES,ES-participant4,k,r,WorldVowels
5497,participant4_est5.wav,ES132.wav,5.33,5.72,y:,k_r,ES,ES-participant4,k,r,WorldVowels
5498,participant4_est5.wav,ES133.wav,6.87,7.24,æ:,k_r,ES,ES-participant4,k,r,WorldVowels
5499,participant4_est5.wav,ES134.wav,8.45,8.95,a:,k_r,ES,ES-participant4,k,r,WorldVowels
5500,participant3_est1.wav,ES141.wav,2.82,3.21,ø:,k_r,ES,ES-participant3,k,r,WorldVowels
5501,participant3_est1.wav,ES142.wav,5.86,6.22,ɤ:,k_r,ES,ES-participant3,k,r,WorldVowels
5502,participant3_est1.wav,ES144.wav,11.46,11.94,y:,k_r,ES,ES-participant3,k,r,WorldVowels
5503,participant3_est1.wav,ES146.wav,17.08,17.52,a:,k_r,ES,ES-participant3,k,r,WorldVowels
5504,participant3_est1.wav,ES147.wav,19.75,20.22,ø:,m_v,ES,ES-participant3,m,v,WorldVowels
5505,participant3_est1.wav,ES151.wav,31.16,31.54,æ:,m_v,ES,ES-participant3,m,v,WorldVowels
5506,participant3_est1.wav,ES152.wav,33.68,34.19,a:,m_v,ES,ES-participant3,m,v,WorldVowels
5507,participant3_est6.wav,ES156.wav,7.62,8.15,y:,s_t,ES,ES-participant3,s,t,WorldVowels
5508,participant3_est6.wav,ES159.wav,14.75,15.09,ø:,l_s,ES,ES-participant3,l,s,WorldVowels
5509,participant3_est2.wav,ES167.wav,6.19,6.74,i:,s_t,ES,ES-participant3,s,t,WorldVowels
5510,participant3_est2.wav,ES170.wav,13.76,14.24,a:,s_t,ES,ES-participant3,s,t,WorldVowels
5511,participant3_est2.wav,ES176.wav,29.02,29.58,a:,l_s,ES,ES-participant3,l,s,WorldVowels
5512,participant3_est5.wav,ES177.wav,1.59,2.1520599999999996,ø:,k_r,ES,ES-participant3,k,r,WorldVowels
5513,participant3_est5.wav,ES179.wav,6.26,6.75,i:,k_r,ES,ES-participant3,k,r,WorldVowels
5514,participant3_est5.wav,ES181.wav,11.14,11.66,æ:,k_r,ES,ES-participant3,k,r,WorldVowels
5515,participant3_est5.wav,ES182.wav,13.45,13.97,a:,k_r,ES,ES-participant3,k,r,WorldVowels
5516,participant3_est5.wav,ES183.wav,15.65,16.27,ø:,m_v,ES,ES-participant3,m,v,WorldVowels
5517,participant3_est4.wav,ES200.wav,28.76,29.3,a:,l_s,ES,ES-participant3,l,s,WorldVowels
5518,participant3_est3.wav,ES202.wav,4.4,4.75,ɤ:,k_r,ES,ES-participant3,k,r,WorldVowels
5519,participant3_est3.wav,ES203.wav,6.71,7.16,i:,k_r,ES,ES-participant3,k,r,WorldVowels
5520,participant3_est3.wav,ES204.wav,9.31,9.8,y:,k_r,ES,ES-participant3,k,r,WorldVowels
5521,participant3_est3.wav,ES205.wav,11.89,12.4,æ:,k_r,ES,ES-participant3,k,r,WorldVowels
5522,participant3_est3.wav,ES208.wav,19.07,19.56,ɤ:,m_v,ES,ES-participant3,m,v,WorldVowels
5523,participant1_est6.wav,ES225.wav,1.12671,1.58,ø:,s_t,ES,ES-participant1,s,t,WorldVowels
5524,participant1_est6.wav,ES231.wav,15.66,16.18,ø:,l_s,ES,ES-participant1,l,s,WorldVowels
5525,participant1_est6.wav,ES233.wav,20.55,21.09,i:,l_s,ES,ES-participant1,l,s,WorldVowels
5526,participant1_est3.wav,ES237.wav,1.08,1.61,ø:,k_r,ES,ES-participant1,k,r,WorldVowels
5527,participant1_est3.wav,ES238.wav,3.47,4.04218,ɤ:,k_r,ES,ES-participant1,k,r,WorldVowels
5528,participant1_est3.wav,ES239.wav,6.2,6.67,i:,k_r,ES,ES-participant1,k,r,WorldVowels
5529,participant1_est3.wav,ES242.wav,14.27,14.841460000000001,a:,k_r,ES,ES-participant1,k,r,WorldVowels
5530,participant1_est5.wav,ES249.wav,1.17,1.67343,ø:,k_r,ES,ES-participant1,k,r,WorldVowels
5531,participant1_est5.wav,ES251.wav,5.83,6.27,i:,k_r,ES,ES-participant1,k,r,WorldVowels
5532,participant1_est5.wav,ES252.wav,8.13,8.64,y:,k_r,ES,ES-participant1,k,r,WorldVowels
5533,participant1_est5.wav,ES253.wav,10.6,11.09249,æ:,k_r,ES,ES-participant1,k,r,WorldVowels
5534,participant1_est5.wav,ES254.wav,12.91,13.405289999999999,a:,k_r,ES,ES-participant1,k,r,WorldVowels
5535,participant1_est5.wav,ES260.wav,28.3,28.75,a:,m_v,ES,ES-participant1,m,v,WorldVowels
5536,participant1_est4.wav,ES262.wav,4.08054,4.43,ɤ:,s_t,ES,ES-participant1,s,t,WorldVowels
5537,participant1_est4.wav,ES269.wav,21.35,21.8156,i:,l_s,ES,ES-participant1,l,s,WorldVowels
5538,participant1_est4.wav,ES272.wav,28.27,28.6861,a:,l_s,ES,ES-participant1,l,s,WorldVowels
5539,participant1_est1.wav,ES274.wav,4.82,5.36645,ɤ:,k_r,ES,ES-participant1,k,r,WorldVowels
5540,participant1_est1.wav,ES276.wav,10.04,10.54,y:,k_r,ES,ES-participant1,k,r,WorldVowels
5541,participant1_est1.wav,ES277.wav,12.84,13.46124,æ:,k_r,ES,ES-participant1,k,r,WorldVowels
5542,participant1_est1.wav,ES278.wav,15.51,15.97921,a:,k_r,ES,ES-participant1,k,r,WorldVowels
5543,participant1_est1.wav,ES281.wav,22.95,23.56,i:,m_v,ES,ES-participant1,m,v,WorldVowels
5544,participant1_est1.wav,ES284.wav,31.74,32.21,a:,m_v,ES,ES-participant1,m,v,WorldVowels
5545,participant5_est6.wav,ES287.wav,5.36,6.15,i:,s_t,ES,ES-participant5,s,t,WorldVowels
5546,participant5_est4.wav,ES302.wav,13.51,14.21,a:,s_t,ES,ES-participant5,s,t,WorldVowels
5547,participant5_est4.wav,ES304.wav,18.52,19.22,ɤ:,l_s,ES,ES-participant5,l,s,WorldVowels
5548,participant5_est4.wav,ES308.wav,28.5,29.24,a:,l_s,ES,ES-participant5,l,s,WorldVowels
5549,participant5_est2.wav,ES320.wav,30.84,31.45,a:,l_s,ES,ES-participant5,l,s,WorldVowels
5550,participant5_est3.wav,ES321.wav,1.11,1.83,ø:,k_r,ES,ES-participant5,k,r,WorldVowels
5551,participant5_est3.wav,ES322.wav,3.75,4.36,ɤ:,k_r,ES,ES-participant5,k,r,WorldVowels
5552,participant5_est3.wav,ES323.wav,6.17,6.74,i:,k_r,ES,ES-participant5,k,r,WorldVowels
5553,participant5_est3.wav,ES324.wav,8.6,9.17,y:,k_r,ES,ES-participant5,k,r,WorldVowels
5554,participant5_est3.wav,ES326.wav,13.63,14.27,a:,k_r,ES,ES-participant5,k,r,WorldVowels
5555,participant5_est1.wav,ES333.wav,2.07,2.65,ø:,k_r,ES,ES-participant5,k,r,WorldVowels
5556,participant5_est1.wav,ES334.wav,5.29,5.92,ɤ:,k_r,ES,ES-participant5,k,r,WorldVowels
5557,participant5_est1.wav,ES335.wav,8.04,8.85,i:,k_r,ES,ES-participant5,k,r,WorldVowels
5558,participant5_est1.wav,ES337.wav,13.39,14.08,æ:,k_r,ES,ES-participant5,k,r,WorldVowels
5559,participant5_est1.wav,ES338.wav,15.82,16.35224,a:,k_r,ES,ES-participant5,k,r,WorldVowels
5560,participant5_est5.wav,ES345.wav,0.56,1.39,ø:,k_r,ES,ES-participant5,k,r,WorldVowels
5561,participant5_est5.wav,ES346.wav,3.16,3.79,ɤ:,k_r,ES,ES-participant5,k,r,WorldVowels
5562,participant5_est5.wav,ES347.wav,5.61,6.33,i:,k_r,ES,ES-participant5,k,r,WorldVowels
5563,participant5_est5.wav,ES348.wav,8.2,8.91,y:,k_r,ES,ES-participant5,k,r,WorldVowels
5564,participant5_est5.wav,ES349.wav,10.59,11.18,æ:,k_r,ES,ES-participant5,k,r,WorldVowels
5565,participant2_en2.wav,EN422.wav,35.0,35.38,ɪ,t_s,EN,EN-participant2,t,s,WorldVowels
5566,participant1_en5.wav,EN1741.wav,44.32164,44.75062,ʊ,f_s,EN,EN-participant1,f,s,WorldVowels
5567,participant6_en18.wav,EN250.wav,12.3,12.9,ʌ,t_s,EN,EN-participant6,t,s,WorldVowels
5568,participant6_en16.wav,EN364.wav,45.91737,46.27,ʌ,z_b,EN,EN-participant6,z,b,WorldVowels
5569,participant6_en1.wav,EN295.wav,40.63,41.0167,ɪ,z_b,EN,EN-participant6,z,b,WorldVowels
5570,participant1_en17.wav,EN1695.wav,14.02,14.5,æ,z_f,EN,EN-participant1,z,f,WorldVowels
5571,participant8_en10.wav,EN2616.wav,34.04,34.45,eɪ,z_b,EN,EN-participant8,z,b,WorldVowels
5572,participant5_en1.wav,EN2527.wav,31.55,31.9,ɪ,z_b,EN,EN-participant5,z,b,WorldVowels
5573,participant1_en19.wav,EN1637.wav,6.53,6.93,ɑ,b_f,EN,EN-participant1,b,f,WorldVowels
5574,participant4_en12.wav,EN876.wav,3.97,4.36,ɛ,t_f,EN,EN-participant4,t,f,WorldVowels
5575,participant2_en7.wav,EN700.wav,39.81,40.33,u,f_s,EN,EN-participant2,f,s,WorldVowels
5576,participant7_en1.wav,EN2197.wav,41.93,42.41,ɪ,z_f,EN,EN-participant7,z,f,WorldVowels
5577,participant8_en7.wav,EN2756.wav,16.74,17.22,u,z_f,EN,EN-participant8,z,f,WorldVowels
5578,participant5_en6.wav,EN2556.wav,31.52,31.91,u,t_f,EN,EN-participant5,t,f,WorldVowels
5579,participant6_en21.wav,EN10.wav,24.4,24.95,ɑ,f_s,EN,EN-participant6,f,s,WorldVowels
5580,participant1_en20.wav,EN1806.wav,6.17,6.62,ɑ,f_s,EN,EN-participant1,f,s,WorldVowels
5581,participant3_en15.wav,EN1219.wav,24.94,25.36,ɑ,f_s,EN,EN-participant3,f,s,WorldVowels
5582,participant5_en6.wav,EN2535.wav,0.42,0.8,u,z_b,EN,EN-participant5,z,b,WorldVowels
5583,participant6_en6.wav,EN203.wav,24.74546,25.1558,ʊ,z_b,EN,EN-participant6,z,b,WorldVowels
5584,participant3_en10.wav,EN1266.wav,27.18,27.52,ɛ,z_b,EN,EN-participant3,z,b,WorldVowels
5585,participant5_en4.wav,EN2372.wav,25.4,25.77,ʊ,z_b,EN,EN-participant5,z,b,WorldVowels
5586,participant1_en5.wav,EN1727.wav,15.0,15.438310000000001,ʊ,z_b,EN,EN-participant1,z,b,WorldVowels
5587,participant6_en13.wav,EN105.wav,10.16,10.71,eɪ,z_f,EN,EN-participant6,z,f,WorldVowels
5588,participant3_en6.wav,EN1474.wav,27.393990000000002,27.897579999999998,u,f_s,EN,EN-participant3,f,s,WorldVowels
5589,participant1_en8.wav,EN1746.wav,8.89,9.26,u,t_f,EN,EN-participant1,t,f,WorldVowels
5590,participant8_en11.wav,EN2848.wav,32.5,32.97,eɪ,t_f,EN,EN-participant8,t,f,WorldVowels
5591,participant3_en10.wav,EN1269.wav,31.73,32.1,ɛ,z_f,EN,EN-participant3,z,f,WorldVowels
5592,participant1_en13.wav,EN1786.wav,10.26,10.61,ɛ,z_b,EN,EN-participant1,z,b,WorldVowels
5593,participant4_en4.wav,EN1042.wav,4.4,4.74,i,t_f,EN,EN-participant4,t,f,WorldVowels
5594,participant7_en11.wav,EN1950.wav,19.42,19.92,eɪ,z_b,EN,EN-participant7,z,b,WorldVowels
5595,participant2_en10.wav,EN744.wav,39.96,40.43,eɪ,z_f,EN,EN-participant2,z,f,WorldVowels
5596,participant4_en16.wav,EN772.wav,10.17,10.6262,ɑ,z_b,EN,EN-participant4,z,b,WorldVowels
5597,participant5_en6.wav,EN2538.wav,4.77,5.18,u,z_f,EN,EN-participant5,z,f,WorldVowels
5598,participant4_en9.wav,EN1012.wav,40.44,40.85,eɪ,z_f,EN,EN-participant4,z,f,WorldVowels
5599,participant3_en5.wav,EN1164.wav,21.2,21.57,ʊ,t_s,EN,EN-participant3,t,s,WorldVowels
5600,participant3_en4.wav,EN1342.wav,26.56,26.9,ʊ,z_f,EN,EN-participant3,z,f,WorldVowels
5601,participant7_en14.wav,EN2157.wav,3.0723,3.58,ɛ,f_s,EN,EN-participant7,f,s,WorldVowels
5602,participant3_en15.wav,EN1204.wav,1.97,2.35,ɑ,z_b,EN,EN-participant3,z,b,WorldVowels
5603,participant7_en12.wav,EN2145.wav,20.86,21.27,eɪ,t_f,EN,EN-participant7,t,f,WorldVowels
5604,participant7_en2.wav,EN1991.wav,24.82,25.32,ɪ,f_s,EN,EN-participant7,f,s,WorldVowels
5605,participant3_en13.wav,EN1439.wav,2.1,2.45,ʌ,t_s,EN,EN-participant3,t,s,WorldVowels
5606,participant4_en14.wav,EN983.wav,29.12,29.53,æ,z_f,EN,EN-participant4,z,f,WorldVowels
5607,participant6_en8.wav,EN47.wav,38.93,39.3,u,z_f,EN,EN-participant6,z,f,WorldVowels
5608,participant5_en10.wav,EN2307.wav,6.34,6.68,æ,z_b,EN,EN-participant5,z,b,WorldVowels
5609,participant7_en8.wav,EN2249.wav,22.81,23.29,u,t_f,EN,EN-participant7,t,f,WorldVowels
5610,participant5_en7.wav,EN2331.wav,7.78,8.13,oʊ,z_b,EN,EN-participant5,z,b,WorldVowels
5611,participant2_en18.wav,EN552.wav,23.23,23.831529999999997,ɑ,z_f,EN,EN-participant2,z,f,WorldVowels
5612,participant1_en17.wav,EN1692.wav,8.3,8.7,æ,z_b,EN,EN-participant1,z,b,WorldVowels
5613,participant3_en4.wav,EN1339.wav,21.96637,22.29,ʊ,z_b,EN,EN-participant3,z,b,WorldVowels
5614,participant8_en16.wav,EN2819.wav,15.1,15.72,æ,z_f,EN,EN-participant8,z,f,WorldVowels
5615,participant7_en13.wav,EN2088.wav,20.79,21.23,ɛ,z_f,EN,EN-participant7,z,f,WorldVowels
5616,participant3_en3.wav,EN1352.wav,1.94,2.32,i,z_b,EN,EN-participant3,z,b,WorldVowels
5617,participant5_en10.wav,EN2310.wav,10.07,10.44,æ,z_f,EN,EN-participant5,z,f,WorldVowels
5618,participant7_en17.wav,EN2286.wav,12.74,13.29,æ,f_s,EN,EN-participant7,f,s,WorldVowels
5619,participant8_en7.wav,EN2768.wav,41.62,42.14,u,f_s,EN,EN-participant8,f,s,WorldVowels
5620,participant3_en2.wav,EN1303.wav,4.92,5.3,ɪ,f_s,EN,EN-participant3,f,s,WorldVowels
5621,participant1_en7.wav,EN1866.wav,16.26,16.69,u,z_f,EN,EN-participant1,z,f,WorldVowels
5622,participant1_en6.wav,EN1681.wav,24.16,24.55,ʊ,t_s,EN,EN-participant1,t,s,WorldVowels
5623,participant2_en7.wav,EN688.wav,16.93,17.38,u,z_f,EN,EN-participant2,z,f,WorldVowels
5624,participant2_en9.wav,EN439.wav,29.41,29.91,oʊ,f_s,EN,EN-participant2,f,s,WorldVowels
5625,participant4_en14.wav,EN969.wav,1.01,1.4,ʌ,t_s,EN,EN-participant4,t,s,WorldVowels
5626,participant7_en15.wav,EN2220.wav,8.61,9.09,ʌ,z_f,EN,EN-participant7,z,f,WorldVowels
5627,participant6_en8.wav,EN31.wav,1.43,1.9,ʊ,t_s,EN,EN-participant6,t,s,WorldVowels
5628,participant6_en19.wav,EN172.wav,27.46,28.12,æ,f_s,EN,EN-participant6,f,s,WorldVowels
5629,participant5_en9.wav,EN2484.wav,42.05,42.36,ʌ,t_s,EN,EN-participant5,t,s,WorldVowels
5630,participant4_en1.wav,EN962.wav,34.14555,34.48128,ɪ,z_f,EN,EN-participant4,z,f,WorldVowels
5631,participant1_en7.wav,EN1863.wav,10.42,10.77,u,z_b,EN,EN-participant1,z,b,WorldVowels
5632,participant5_en3.wav,EN2488.wav,7.24,7.61,i,z_b,EN,EN-participant5,z,b,WorldVowels
5633,participant3_en14.wav,EN1437.wav,38.9916,39.439240000000005,ɑ,b_f,EN,EN-participant3,b,f,WorldVowels
5634,participant7_en18.wav,EN1924.wav,11.0,11.46,ɑ,z_b,EN,EN-participant7,z,b,WorldVowels
5635,participant1_en15.wav,EN1602.wav,15.81134,16.29629,ʌ,z_f,EN,EN-participant1,z,f,WorldVowels
5636,participant2_en16.wav,EN532.wav,19.99,20.55,æ,z_b,EN,EN-participant2,z,b,WorldVowels
5637,participant8_en17.wav,EN2718.wav,34.1144,34.6926,ɑ,b_f,EN,EN-participant8,b,f,WorldVowels
5638,participant1_en19.wav,EN1642.wav,16.16,16.66,ɑ,z_f,EN,EN-participant1,z,f,WorldVowels
5639,participant2_en2.wav,EN411.wav,13.4,13.87,ɪ,f_s,EN,EN-participant2,f,s,WorldVowels
5640,participant1_en1.wav,EN1572.wav,35.86,36.32,ɪ,z_f,EN,EN-participant1,z,f,WorldVowels
5641,participant5_en3.wav,EN2503.wav,33.84,34.26,i,f_s,EN,EN-participant5,f,s,WorldVowels
5642,participant4_en15.wav,EN800.wav,26.38,26.79,æ,t_s,EN,EN-participant4,t,s,WorldVowels
5643,participant3_en15.wav,EN1207.wav,6.33,6.81,ɑ,z_f,EN,EN-participant3,z,f,WorldVowels
5644,participant8_en3.wav,EN2867.wav,31.3,31.76,i,z_f,EN,EN-participant8,z,f,WorldVowels
5645,participant4_en7.wav,EN837.wav,14.66,14.98,u,f_s,EN,EN-participant4,f,s,WorldVowels
5646,participant1_en11.wav,EN1843.wav,10.26,10.67,eɪ,z_b,EN,EN-participant1,z,b,WorldVowels
5647,participant2_en13.wav,EN610.wav,15.83,16.4,ɛ,f_s,EN,EN-participant2,f,s,WorldVowels
5648,participant6_en14.wav,EN49.wav,3.18,3.75,eɪ,t_f,EN,EN-participant6,t,f,WorldVowels
5649,participant6_en8.wav,EN46.wav,36.95,37.48646,u,z_b,EN,EN-participant6,z,b,WorldVowels
5650,participant1_en19.wav,EN1639.wav,10.4,10.83,ɑ,z_b,EN,EN-participant1,z,b,WorldVowels
5651,participant6_en11.wav,EN327.wav,34.95,35.47,oʊ,f_s,EN,EN-participant6,f,s,WorldVowels
5652,participant8_en14.wav,EN2671.wav,11.04,11.45,ʌ,z_b,EN,EN-participant8,z,b,WorldVowels
5653,participant7_en14.wav,EN2162.wav,13.61046,14.06,ɛ,t_f,EN,EN-participant7,t,f,WorldVowels
5654,participant8_en9.wav,EN2886.wav,23.97,24.46,oʊ,k_b,EN,EN-participant8,k,b,WorldVowels
5655,participant8_en18.wav,EN2909.wav,23.58,24.22,ɑ,f_s,EN,EN-participant8,f,s,WorldVowels
5656,participant6_en20.wav,EN124.wav,8.46,9.06,æ,t_s,EN,EN-participant6,t,s,WorldVowels
5657,participant7_en1.wav,EN2194.wav,34.69,35.15,ɪ,z_b,EN,EN-participant7,z,b,WorldVowels
5658,participant6_en7.wav,EN73.wav,17.36,17.95,ʊ,f_s,EN,EN-participant6,f,s,WorldVowels
5659,participant3_en8.wav,EN1487.wav,7.19,7.61,oʊ,f_s,EN,EN-participant3,f,s,WorldVowels
5660,participant3_en13.wav,EN1450.wav,18.79,19.16,æ,z_b,EN,EN-participant3,z,b,WorldVowels
5661,participant8_en15.wav,EN2733.wav,19.38,19.91,ʌ,t_s,EN,EN-participant8,t,s,WorldVowels
5662,participant8_en7.wav,EN2753.wav,10.56,11.0,u,z_b,EN,EN-participant8,z,b,WorldVowels
5663,participant8_en12.wav,EN2802.wav,24.98,25.44,ɛ,z_b,EN,EN-participant8,z,b,WorldVowels
5664,participant8_en17.wav,EN2709.wav,15.550220000000001,16.26,æ,t_s,EN,EN-participant8,t,s,WorldVowels
5665,participant4_en16.wav,EN775.wav,15.38,15.83,ɑ,z_f,EN,EN-participant4,z,f,WorldVowels
5666,participant1_en16.wav,EN1587.wav,17.29,17.68,ʌ,t_s,EN,EN-participant1,t,s,WorldVowels
5667,participant3_en2.wav,EN1314.wav,21.34,21.69,ɪ,t_s,EN,EN-participant3,t,s,WorldVowels
5668,participant1_en9.wav,EN1708.wav,11.08,11.49,oʊ,z_b,EN,EN-participant1,z,b,WorldVowels
5669,participant8_en3.wav,EN2864.wav,24.8,25.07,i,z_b,EN,EN-participant8,z,b,WorldVowels
5670,participant6_en6.wav,EN207.wav,31.7,32.27,ʊ,z_f,EN,EN-participant6,z,f,WorldVowels
5671,participant2_en5.wav,EN648.wav,22.26,22.67,ʊ,z_b,EN,EN-participant2,z,b,WorldVowels
5672,participant4_en5.wav,EN1020.wav,9.41385,9.805530000000001,ʊ,z_b,EN,EN-participant4,z,b,WorldVowels
5673,participant4_en5.wav,EN1034.wav,32.4305,32.78488,ʊ,f_s,EN,EN-participant4,f,s,WorldVowels
5674,participant3_en14.wav,EN1417.wav,8.425310000000001,8.83565,æ,f_s,EN,EN-participant3,f,s,WorldVowels
5675,participant6_en4.wav,EN19.wav,12.3981,12.80844,i,z_b,EN,EN-participant6,z,b,WorldVowels
5676,participant3_en12.wav,EN1511.wav,4.84,5.16,ʌ,z_b,EN,EN-participant3,z,b,WorldVowels
5677,participant5_en1.wav,EN2530.wav,37.5,37.88,ɪ,z_f,EN,EN-participant5,z,f,WorldVowels
5678,participant7_en5.wav,EN2074.wav,35.44,35.93,ʊ,z_b,EN,EN-participant7,z,b,WorldVowels
5679,participant4_en9.wav,EN1009.wav,35.41,35.72,eɪ,z_b,EN,EN-participant4,z,b,WorldVowels
5680,participant3_en5.wav,EN1176.wav,39.15,39.48,u,z_b,EN,EN-participant3,z,b,WorldVowels
5681,participant6_en15.wav,EN144.wav,10.84,11.43,ɛ,z_f,EN,EN-participant6,z,f,WorldVowels
5682,participant2_en3.wav,EN634.wav,28.65,29.12,i,z_f,EN,EN-participant2,z,f,WorldVowels
5683,participant8_en14.wav,EN2674.wav,17.01,17.5,ʌ,z_f,EN,EN-participant8,z,f,WorldVowels
5684,participant6_en8.wav,EN43.wav,29.77,30.26,u,z_b,EN,EN-participant6,z,b,WorldVowels
5685,participant6_en19.wav,EN160.wav,0.83411,1.34,æ,z_f,EN,EN-participant6,z,f,WorldVowels
5686,participant1_en9.wav,EN1719.wav,35.17,35.46,oʊ,k_b,EN,EN-participant1,k,b,WorldVowels
5687,participant8_en9.wav,EN2895.wav,42.05,42.49,oʊ,t_f,EN,EN-participant8,t,f,WorldVowels
5688,participant3_en1.wav,EN1240.wav,29.6,29.97,ɪ,z_f,EN,EN-participant3,z,f,WorldVowels
5689,participant4_en11.wav,EN1109.wav,10.178560000000001,10.60755,ɛ,z_b,EN,EN-participant4,z,b,WorldVowels
5690,participant6_en13.wav,EN102.wav,3.68,4.19,eɪ,z_b,EN,EN-participant6,z,b,WorldVowels
5691,participant2_en14.wav,EN456.wav,21.61,22.08,ʌ,z_b,EN,EN-participant2,z,b,WorldVowels
5692,participant4_en6.wav,EN1144.wav,30.41,30.7,u,z_b,EN,EN-participant4,z,b,WorldVowels
5693,participant8_en10.wav,EN2619.wav,40.8,41.31,eɪ,z_f,EN,EN-participant8,z,f,WorldVowels
5694,participant2_en3.wav,EN631.wav,20.95,21.34,i,z_b,EN,EN-participant2,z,b,WorldVowels
5695,participant8_en1.wav,EN2982.wav,39.42,39.76,ɪ,z_f,EN,EN-participant8,z,f,WorldVowels
5696,participant6_en15.wav,EN156.wav,37.4,37.95,ɛ,f_s,EN,EN-participant6,f,s,WorldVowels
5697,participant5_en11.wav,EN2414.wav,6.81,7.17,ɑ,z_f,EN,EN-participant5,z,f,WorldVowels
5698,participant7_en13.wav,EN2085.wav,14.72,15.21,ɛ,z_b,EN,EN-participant7,z,b,WorldVowels
5699,participant2_en19.wav,EN563.wav,9.43,10.03,ɑ,f_s,EN,EN-participant2,f,s,WorldVowels
5700,participant5_en4.wav,EN2375.wav,30.34,30.75,ʊ,z_f,EN,EN-participant5,z,f,WorldVowels
5701,participant7_en8.wav,EN2244.wav,11.97,12.45,u,f_s,EN,EN-participant7,f,s,WorldVowels
5702,participant5_en8.wav,EN2579.wav,13.12,13.51,eɪ,z_f,EN,EN-participant5,z,f,WorldVowels
5703,participant7_en16.wav,EN2017.wav,35.33,35.88,æ,z_f,EN,EN-participant7,z,f,WorldVowels
5704,participant8_en11.wav,EN2843.wav,21.518729999999998,22.05,eɪ,f_s,EN,EN-participant8,f,s,WorldVowels
5705,participant2_en12.wav,EN400.wav,31.46,31.93,ɛ,z_f,EN,EN-participant2,z,f,WorldVowels
5706,participant8_en6.wav,EN2689.wav,4.9934199999999995,5.46,ʊ,t_s,EN,EN-participant8,t,s,WorldVowels
5707,participant5_en11.wav,EN2411.wav,2.81,3.17,ɑ,z_b,EN,EN-participant5,z,b,WorldVowels
5708,participant2_en11.wav,EN495.wav,22.41,22.94,eɪ,f_s,EN,EN-participant2,f,s,WorldVowels
5709,participant6_en13.wav,EN117.wav,37.52,38.13,eɪ,f_s,EN,EN-participant6,f,s,WorldVowels
5710,participant3_en12.wav,EN1509.wav,1.95,2.27,ʌ,b_f,EN,EN-participant3,b,f,WorldVowels
5711,participant2_en1.wav,EN717.wav,28.84,29.17,ɪ,z_b,EN,EN-participant2,z,b,WorldVowels
5712,participant4_en1.wav,EN959.wav,28.251959999999997,28.56904,ɪ,z_b,EN,EN-participant4,z,b,WorldVowels
5713,participant5_en5.wav,EN2386.wav,3.7,4.1,ʊ,f_s,EN,EN-participant5,f,s,WorldVowels
5714,participant3_en9.wav,EN1381.wav,8.02,8.42,eɪ,z_f,EN,EN-participant3,z,f,WorldVowels
5715,participant1_en3.wav,EN1888.wav,17.84,18.1801,i,z_b,EN,EN-participant1,z,b,WorldVowels
5716,participant2_en16.wav,EN535.wav,26.13,26.68,æ,z_f,EN,EN-participant2,z,f,WorldVowels
5717,participant7_en14.wav,EN2178.wav,46.35,46.74,ʌ,b_f,EN,EN-participant7,b,f,WorldVowels
5718,participant6_en20.wav,EN138.wav,40.51,41.14,ɑ,z_f,EN,EN-participant6,z,f,WorldVowels
5719,participant3_en3.wav,EN1372.wav,32.29,32.63,i,t_f,EN,EN-participant3,t,f,WorldVowels
5720,participant2_en6.wav,EN749.wav,8.15,8.7,ʊ,f_s,EN,EN-participant2,f,s,WorldVowels
5721,participant1_en13.wav,EN1801.wav,40.99,41.43,ɛ,f_s,EN,EN-participant1,f,s,WorldVowels
5722,participant3_en8.wav,EN1492.wav,15.05,15.43,oʊ,t_f,EN,EN-participant3,t,f,WorldVowels
5723,participant6_en15.wav,EN141.wav,3.21,3.71,ɛ,z_b,EN,EN-participant6,z,b,WorldVowels
5724,participant8_en16.wav,EN2816.wav,9.06,9.46,æ,z_b,EN,EN-participant8,z,b,WorldVowels
5725,participant4_en11.wav,EN1112.wav,15.512920000000001,15.97,ɛ,z_f,EN,EN-participant4,z,f,WorldVowels
5726,participant4_en14.wav,EN980.wav,23.76,24.14,æ,z_b,EN,EN-participant4,z,b,WorldVowels
5727,participant4_en8.wav,EN924.wav,9.54,9.88,oʊ,z_b,EN,EN-participant4,z,b,WorldVowels
5728,participant6_en2.wav,EN181.wav,6.44,7.04,ɪ,z_f,EN,EN-participant6,z,f,WorldVowels
